,Left_id,Right_id,Score
6539,87574,28359,98.92
6540,87574,29490,91.49
6541,87584,77011,95.88
6542,87586,76104,94.53
6543,87596,65699,100.0
6544,87601,62751,98.98
6545,87601,62752,98.98
6546,87607,10920,99.19
6547,87623,77790,84.45
6548,87637,53334,91.25
6549,87638,26348,99.06
6550,87652,74235,99.07
6551,87660,40809,99.08
6552,87665,83855,92.21
6553,87669,56287,84.07
6554,87696,27329,83.83
6555,87699,77488,93.7
6556,87724,37099,99.17
6557,87735,27809,99.0
6558,87769,19377,88.26
6559,87769,22315,88.26
6560,87770,46430,87.6
6561,87770,48143,87.6
6562,87789,62448,92.59
6563,87792,26498,98.95
6564,87806,12753,83.48
6565,87830,84497,95.61
6566,87832,84094,92.7
6567,87832,84758,92.7
6568,87843,61079,96.01
6569,87868,27085,99.02
6570,87880,51252,100.0
6571,87905,75185,94.75
6572,87914,83893,96.78
6573,87914,84621,89.94
6574,87957,75766,100.0
6575,87986,71222,94.32
6576,88000,31620,98.34
6577,88041,28576,99.21
6578,88061,10585,99.28
6579,88086,55277,96.69
6580,88086,55278,96.69
6581,88097,5648,99.02
6582,88097,6183,99.02
6583,88121,10044,100.0
6584,88121,10045,100.0
6585,88124,56132,84.96
6586,88134,7022,100.0
6587,88142,68961,97.24
6588,88157,53175,93.33
6589,88157,53907,100.0
6590,88166,38047,99.28
6591,88234,4777,98.73
6592,88239,76679,100.0
6593,88267,80003,99.03
6594,88275,3669,97.53
6595,88275,4147,97.53
6596,88298,29566,93.59
6597,88356,29976,98.91
6598,88356,30551,83.24
6599,88362,89244,91.59
6600,88362,90211,93.89
6601,88394,38630,86.22
6602,88399,70748,82.89
6603,88435,76717,98.55
6604,88435,76945,98.55
6605,88437,81180,94.82
6606,88437,81181,94.82
6607,88447,186,100.0
6608,88464,12404,89.42
6609,88481,10946,99.51
6610,88482,55303,91.48
6611,88482,55346,91.48
6612,88527,62560,93.68
6613,88538,35903,89.14
6614,88552,53201,95.34
6615,88552,53843,98.9
6616,88574,42025,98.6
6617,88590,64162,81.96
6618,88600,21964,96.67
6619,88623,90573,99.32
6620,88636,74586,98.97
6621,88688,72735,90.94
6622,88697,87260,81.46
6623,88717,80548,80.75
6624,88729,85337,94.54
6625,88739,35977,81.42
6626,88743,18998,86.83
6627,88750,28109,99.0
6628,88751,79177,95.55
6629,88751,79193,95.55
6630,88769,51007,100.0
6631,88770,57100,88.3
6632,88773,12662,86.33
6633,88829,49993,87.97
6634,88829,49994,87.97
6635,88834,84413,100.0
6636,88834,84454,94.99
6637,88837,19310,95.91
6638,88843,79468,99.08
6639,88860,18269,93.45
6640,88860,19908,92.93
6641,88876,54260,97.33
6642,88922,91338,88.49
6643,88943,25908,89.72
6644,88950,69098,96.3
6645,88961,55660,82.15
6646,88972,88981,99.08
6647,88980,80636,83.95
6648,89007,37111,99.06
6649,89063,63764,91.79
6650,89075,14891,88.54
6651,89075,14892,88.54
6652,89086,34337,99.12
6653,89086,34338,99.12
6654,89215,5318,90.57
6655,89221,12677,98.88
6656,89260,90111,94.61
6657,89274,21741,82.2
6658,89338,64868,87.58
6659,89362,37802,91.61
6660,89362,38098,92.39
6661,89437,53698,99.11
6662,89442,75929,100.0
6663,89462,15726,100.0
6664,89488,1120,87.56
6665,89488,16409,87.56
6666,89501,77029,92.34
6667,89501,79357,92.34
6668,89512,73667,98.82
6669,89521,50951,99.39
6670,89532,39514,88.95
6671,89558,14941,98.97
6672,89569,48594,100.0
6673,89575,30610,93.91
6674,89580,73229,88.94
6675,89597,91285,95.5
6676,89678,59036,98.87
6677,89705,12993,99.21
6678,89716,9004,80.6
6679,89767,5691,96.95
6680,89767,9977,96.95
6681,89768,5221,99.2
6682,89775,86466,84.95
6683,89790,884,98.83
6684,89791,41971,83.22
6685,89809,79888,88.74
6686,89845,33465,99.19
6687,89845,34420,99.19
6688,89852,68330,81.92
6689,89881,21816,96.58
6690,89883,16234,95.65
6691,89884,21560,94.61
6692,89887,70699,100.0
6693,89887,78407,100.0
6694,89903,43601,93.89
6695,89923,54152,83.08
6696,89938,14996,98.84
6697,89952,86527,88.57
6698,89982,64406,83.56
6699,89982,64407,82.34
6700,89987,5909,93.48
6701,89999,74685,90.24
6702,90005,150,91.57
6703,90010,82841,95.89
6704,90040,51379,99.21
6705,90062,41834,89.53
6706,90076,67130,81.9
6707,90082,82122,99.31
6708,90082,82124,99.31
6709,90097,29376,83.19
6710,90130,16800,88.92
6711,90150,35970,99.12
6712,90163,48220,92.59
6713,90231,70860,93.42
6714,90231,70863,90.7
6715,90239,3612,83.31
6716,90239,4288,93.73
6717,90251,78364,85.33
6718,90259,53781,99.17
6719,90271,70309,98.77
6720,90283,6453,89.38
6721,90283,9714,89.38
6722,90296,81684,98.97
6723,90296,81685,98.97
6724,90337,81896,88.11
6725,90337,82160,95.02
6726,90348,29536,99.09
6727,90351,70938,99.05
6728,90361,9051,91.24
6729,90379,26323,96.94
6730,90380,24202,94.07
6731,90386,25663,90.54
6732,90409,80861,98.77
6733,90409,80862,98.77
6734,90451,87660,87.7
6735,90460,17051,91.04
6736,90460,25807,89.69
6737,90461,54734,94.29
6738,90476,75623,80.88
6739,90483,74498,94.73
6740,90498,76009,95.03
6741,90498,77876,95.84
6742,90522,10156,99.09
6743,90554,53294,94.69
6744,90554,56297,98.99
6745,90597,73824,89.65
6746,90602,26379,90.11
6747,90606,77722,97.22
6748,90609,88265,100.0
6749,90609,88266,100.0
6750,90656,66651,93.49
6751,90660,56924,92.33
6752,90660,77978,83.53
6753,90660,77979,83.53
6754,90671,68474,83.23
6755,90702,83356,98.7
6756,90707,18000,90.23
6757,90713,24575,96.03
6758,90728,68581,98.91
6759,90728,68582,98.91
6760,90797,15007,96.42
6761,90799,30470,85.42
6762,90821,7373,93.25
6763,90910,41379,98.68
6764,90912,86506,89.64
6765,90918,77675,100.0
6766,90929,61174,100.0
6767,90950,81894,98.9
6768,90950,83222,98.9
6769,90952,58073,80.22
6770,90974,17713,99.07
6771,90974,21128,99.07
6772,90988,80970,93.48
6773,90997,7259,98.87
6774,91002,82416,93.75
6775,91044,61192,87.73
6776,91044,61311,87.73
6777,91110,83752,98.92
6778,91110,83753,98.92
6779,91120,49318,99.2
6780,91183,86532,99.09
6781,91187,53867,81.75
6782,91270,85815,99.2
6783,91273,12552,82.51
6784,91277,4118,89.85
6785,91305,75165,88.28
6786,91338,5513,83.77
6787,91341,75893,98.91
6788,91348,3872,99.22
6789,91368,56631,87.19
6790,91378,13063,100.0
6791,91387,72251,87.93
6792,91392,22132,99.37
6793,91425,88706,98.84
6794,91425,88709,98.84
6795,91435,2570,100.0
6796,91435,2571,100.0
6797,91503,53008,99.56
6798,91503,53009,99.56
6799,91523,90855,95.49
6800,91537,53727,83.74
6801,91538,55771,82.93
6802,91552,60990,80.9
6803,91557,19665,96.11
6804,91579,70702,94.96
6805,91579,71463,94.96
6806,91582,7871,89.59
6807,91582,14252,94.64
6808,91585,12562,99.26
6809,91623,72286,99.39
6810,91632,14949,98.97
6811,91639,86569,91.31
6812,91653,10457,100.0
6813,91663,65746,93.2
6814,91664,76908,98.93
6815,91684,65133,95.09
6816,91684,68760,98.84
6817,91688,72142,83.62
6818,91693,16786,92.5
6819,91697,3681,87.13
6820,91697,3682,87.13
6821,91703,68693,91.35
6822,91764,65188,85.13
6823,91786,69140,96.68
6824,91816,74262,93.19
6825,91818,36132,95.6
6826,91822,21984,91.57
6827,91822,21985,89.62
6828,91826,58043,84.46
6829,91830,8981,90.54
6830,91846,48671,98.94
6831,91847,28446,90.13
6832,91847,28447,90.13
6833,91899,81737,90.68
6834,91920,83807,95.79
6835,91924,1944,82.82
6836,91944,84636,98.97
6837,91944,84637,98.97
6838,91959,52248,91.24
6839,91967,63094,94.6
6840,91967,63634,81.77
6841,92001,64831,98.46
6842,92001,64832,98.46
6843,92004,68117,90.99
6844,92058,19612,99.05
6845,92058,19613,99.05
6846,92090,1821,91.93
6847,92090,2221,89.68
6848,92106,56096,83.35
6849,92129,70045,92.36
6850,92129,71735,94.65
6851,92136,10396,98.98
6852,92145,42267,98.67
6853,92145,42268,98.67
6854,92161,75242,92.8
6855,92176,35764,97.34
6856,92176,36322,83.62
6857,92198,55969,99.06
6858,92217,45609,98.08
6859,92221,26850,100.0
6860,92228,21733,90.56
6861,92287,46272,87.5
6862,92289,52188,99.19
6863,92289,52189,99.19
6864,92290,12004,93.04
6865,92291,72959,98.95
6866,92306,9164,98.97
6867,92317,11606,99.04
6868,92328,91046,94.31
6869,92341,56271,82.31
6870,92355,41199,96.35
6871,92361,6394,99.11
6872,92361,10644,99.11
6873,92376,53091,95.18
6874,92433,81764,93.85
6875,92447,12152,99.37
6876,92447,17235,96.53
6877,92453,53920,95.9
6878,92453,54110,95.9
6879,92458,52370,100.0
6880,92458,52375,99.07
6881,92489,62270,99.28
6882,92499,68090,95.42
6883,92501,17624,83.17
6884,92520,80710,98.71
6885,92521,23692,97.64
6886,92522,34507,92.56
6887,92579,19089,98.75
6888,92582,4473,96.39
6889,92595,5132,98.95
6890,92595,5786,98.95
6891,92597,37611,91.82
6892,92610,56533,90.48
6893,92624,21526,99.38
6894,92628,57642,100.0
6895,92632,85488,91.28
6896,92661,67502,92.29
6897,92663,15752,99.2
6898,92663,18645,99.2
6899,92691,29023,88.11
6900,92746,7993,86.09
6901,92746,7994,86.09
6902,92756,28126,86.11
6903,92815,67824,100.0
6904,92815,67825,100.0
6905,92887,60287,86.44
6906,92928,41481,90.19
6907,92931,86949,99.01
6908,92986,1694,99.03
6909,92986,1695,99.03
6910,93004,54210,99.28
6911,93005,11474,94.04
6912,93017,76800,81.78
6913,93019,54090,95.22
6914,93022,78177,98.13
6915,93051,36237,98.29
6916,93064,64853,82.75
6917,93095,13612,94.26
6918,93106,21370,99.06
6919,93112,83684,91.5
6920,93125,88322,92.59
6921,93126,59902,95.7
6922,93130,17929,99.14
6923,93130,17930,99.14
6924,93156,82374,99.24
6925,93197,2218,99.18
6926,93221,80887,84.27
6927,93221,82129,84.27
6928,93225,69478,81.8
6929,93244,56866,88.39
6930,93248,63262,91.68
6931,93255,8791,88.32
6932,93260,8755,97.68
6933,93274,36220,98.95
6934,93285,29556,98.88
6935,93296,77196,98.9
6936,93296,77197,98.9
6937,93339,14012,88.67
6938,93339,18824,87.76
6939,93349,58469,94.65
6940,93363,81388,100.0
6941,93386,47005,98.97
6942,93386,47892,98.97
6943,93434,75695,97.13
6944,93434,78559,99.33
6945,93464,74433,100.0
6946,93476,81462,99.01
6947,93478,54383,98.96
6948,93478,54460,98.96
6949,93515,65003,100.0
6950,93539,84434,100.0
6951,93539,84435,100.0
6952,93618,88179,99.25
6953,93618,88180,100.0
6954,93640,56818,97.42
6955,93641,306,99.29
6956,93643,51350,99.22
6957,93644,13141,89.38
6958,93646,13055,100.0
6959,93670,52351,100.0
6960,93672,74276,81.33
6961,93684,61468,98.91
6962,93741,15986,100.0
6963,93759,13112,95.92
6964,93775,33084,94.18
6965,93775,34184,91.08
6966,93789,67216,88.08
6967,93796,66065,100.0
6968,93807,35253,82.99
6969,93810,85588,100.0
6970,93834,63539,88.75
6971,93835,28946,99.24
6972,93857,21669,98.34
6973,93860,88246,99.11
6974,93884,58438,83.95
6975,93884,60619,87.35
6976,93913,23223,99.24
6977,93916,25837,98.93
6978,93945,88169,93.87
6979,93945,89615,93.15
6980,93947,38538,98.99
6981,93950,74173,99.27
6982,93952,56632,87.39
6983,93959,59704,90.82
6984,93973,50414,100.0
6985,93991,70715,99.01
6986,94034,79876,86.81
6987,94035,72787,99.09
6988,94066,2886,87.77
6989,94076,8603,100.0
6990,94076,11577,83.57
6991,94080,83673,93.45
6992,94088,86487,98.98
6993,94088,86488,98.98
6994,94099,69458,82.16
6995,94102,42973,99.37
6996,94113,40767,96.47
6997,94113,40768,99.03
6998,94131,27269,98.99
6999,94141,82494,94.83
7000,94141,82495,94.83
7001,94168,69599,98.93
7002,94188,26858,86.47
7003,94240,90750,98.71
7004,94257,39806,81.1
7005,94265,51722,80.85
7006,94284,10436,88.62
7007,94303,25236,96.03
7008,94303,25239,100.0
7009,94304,52821,87.14
7010,94362,64972,98.62
7011,94363,74075,85.04
7012,94373,38217,99.18
7013,94377,81536,92.68
7014,94377,81537,92.68
7015,94422,25913,94.66
7016,94466,17409,98.99
7017,94475,166,99.05
7018,94475,2373,99.05
7019,94480,77995,85.68
7020,94539,79363,90.2
7021,94579,80357,89.19
